transaction_amount,transaction_hour,account_age_days,distance_km,transactions_24h,avg_amount_7d,device_changes_30d,failed_attempts_24h,num_prior_transactions,is_new_device,email_address_match,billing_shipping_match,card_present,merchant_risk_score,velocity_score,isFraud
5.57,19,130,8.74,1,41.4,0,0,8,0,1,1,0,0.406,8.22,0
10.76,8,160,11.39,0,33.03,0,1,9,0,1,1,1,0.18,14.04,0
22.65,13,20,14.95,1,32.95,0,0,1,0,1,1,1,0.169,3.34,0
11.42,12,98,16.38,2,10.28,1,0,4,0,1,1,0,0.179,27.44,0
49.7,23,526,0.98,2,17.9,0,0,43,0,1,1,1,0.233,10.36,0
14.46,11,345,0.83,1,28.22,1,0,12,0,1,1,0,0.118,5.5,0
261.14,0,798,30.1,0,9.44,0,0,42,1,1,1,0,0.162,0.0,0
98.55,18,32,3.72,1,49.06,0,0,2,1,1,1,1,0.096,2.5,0
37.06,15,1099,13.16,0,10.65,0,1,69,0,1,1,1,0.297,2.77,0
83.68,11,2813,14.7,3,14.8,0,0,77,1,1,1,0,0.044,24.58,0
90.55,9,8,2.7,1,36.22,0,0,0,0,1,1,1,0.262,8.02,0
17.05,1,1715,21.51,1,9.06,0,0,135,0,1,1,1,0.364,14.51,0
13.25,17,135,30.14,2,46.9,0,0,3,0,1,1,1,0.139,17.37,0
32.4,12,590,5.04,1,10.29,0,1,51,0,0,1,0,0.016,8.34,0
70.93,23,173,31.54,0,37.78,0,1,10,0,1,1,1,0.214,13.53,0
34.43,5,369,1.27,0,18.45,0,0,22,0,1,1,0,0.101,0.0,0
6.19,11,357,24.18,1,30.28,1,1,22,0,1,1,0,0.107,37.45,0
13.43,21,224,15.33,2,22.21,0,0,8,0,1,1,1,0.366,0.0,0
27.83,3,632,13.12,1,14.87,1,0,30,0,1,1,0,0.117,9.04,0
27.78,0,458,3.92,0,4.22,0,0,33,0,1,1,1,0.072,0.0,0
215.41,10,355,6.74,2,10.04,0,0,17,0,1,1,1,0.08,24.32,0
7.49,22,2033,36.17,2,6.99,0,0,192,0,1,1,0,0.515,12.33,0
49.68,7,1407,9.4,2,16.51,0,0,129,0,1,1,1,0.159,27.39,0
132.84,1,1555,13.54,0,45.1,0,0,48,0,1,1,1,0.085,16.93,0
290.46,1,1066,41.2,1,99.44,0,0,35,0,1,0,1,0.42,7.15,1
20.0,15,147,9.42,0,67.32,1,0,7,0,1,1,0,0.121,3.36,0
48.98,0,215,7.37,1,51.34,0,0,14,0,1,1,1,0.11,19.03,0
52.97,3,131,33.55,2,99.36,1,0,11,1,1,1,1,0.101,26.94,0
36.43,5,2141,36.27,4,68.9,0,0,58,0,1,1,0,0.257,45.05,0
27.14,20,83,6.57,2,118.35,0,0,6,0,0,1,1,0.225,13.94,0
46.34,19,228,13.45,0,32.09,0,0,6,1,1,1,1,0.049,0.0,0
2.38,13,111,49.75,1,42.03,0,1,6,0,1,1,1,0.092,0.0,0
59.27,19,126,0.86,1,9.45,0,0,8,0,1,1,1,0.077,3.15,0
33.99,14,142,0.61,0,9.2,0,0,13,0,1,1,1,0.078,0.0,0
23.99,6,510,10.9,0,50.11,1,0,40,0,1,1,0,0.377,11.63,0
232.03,6,40,5.16,2,11.17,0,0,3,0,1,1,0,0.158,11.18,0
15.26,17,425,13.08,2,28.08,0,0,7,0,1,1,0,0.085,8.5,0
20.02,22,855,19.33,1,110.87,1,0,68,0,1,1,1,0.302,33.42,0
219.54,1,727,1.07,1,26.87,1,0,53,0,1,1,1,0.328,13.86,0
13.04,19,82,32.1,1,40.95,0,0,6,1,1,1,0,0.085,7.95,0
17.29,14,1231,4.86,1,21.59,1,0,25,0,1,1,1,0.063,14.49,0
25.87,0,735,7.2,2,60.26,0,0,36,0,1,1,0,0.312,0.0,0
69.46,20,3,6.17,0,46.76,0,0,0,0,1,1,1,0.385,0.09,0
36.88,16,669,27.47,3,47.58,0,0,61,0,1,1,1,0.219,29.72,0
8.23,19,669,2.81,3,51.36,0,0,31,1,1,1,1,0.178,28.69,0
17.6,12,343,0.44,3,18.27,0,0,30,0,1,1,1,0.193,22.36,0
16.32,11,24,53.53,2,215.87,0,0,1,0,1,1,1,0.074,13.57,0
27.74,23,434,59.16,0,22.71,0,1,31,0,1,1,1,0.317,0.0,0
45.87,21,726,4.47,1,22.24,0,0,12,0,1,1,1,0.18,0.0,0
45.52,14,158,0.14,4,14.09,0,1,11,0,1,1,0,0.302,27.79,0
5.07,23,550,15.57,1,27.21,0,0,41,0,1,1,1,0.112,16.56,0
86.83,4,218,15.68,2,32.17,0,0,6,0,1,1,1,0.464,18.42,0
38.57,6,426,42.29,2,23.37,0,1,22,0,1,1,0,0.254,16.68,0
119.65,7,243,5.32,3,77.72,0,0,17,0,1,1,1,0.077,17.53,0
46.72,22,181,3.15,1,34.3,1,0,11,0,1,1,1,0.568,21.37,0
90.14,13,969,14.37,0,56.42,0,0,90,0,1,1,0,0.238,0.0,0
47.78,3,701,12.44,3,5.88,0,0,24,0,1,1,1,0.061,27.03,0
115.15,20,212,18.97,2,22.33,0,0,20,0,1,1,1,0.541,29.02,0
50.51,13,285,32.46,1,42.67,0,1,16,0,1,1,0,0.102,22.36,0
27.17,9,588,12.31,0,12.18,0,0,58,0,1,1,0,0.175,0.0,0
290.74,21,833,2.44,1,12.87,0,0,43,0,0,1,1,0.228,0.88,0
72.9,15,577,13.67,0,27.01,0,0,51,0,1,1,0,0.461,0.0,0
53.18,10,389,7.03,2,26.6,0,0,33,0,1,1,1,0.451,8.71,0
8.36,21,1544,9.04,0,17.53,0,0,95,0,1,1,1,0.171,11.6,0
8.26,13,744,48.09,1,22.72,1,0,59,0,1,1,1,0.469,16.87,0
40.15,13,61,12.14,3,57.16,0,0,4,0,1,1,1,0.185,23.65,0
34.66,1,408,2.43,2,19.69,0,0,11,0,1,1,1,0.283,20.3,0
16.21,21,263,8.78,0,9.53,1,1,20,0,1,1,0,0.101,11.48,0
34.5,12,792,3.89,2,26.28,0,0,61,0,1,1,0,0.099,11.36,0
146.73,2,23,2.18,0,18.32,0,0,1,0,1,1,1,0.254,0.0,0
60.06,17,264,18.68,2,60.73,0,0,7,0,1,1,1,0.218,19.21,0
9.57,21,192,14.86,2,94.87,0,0,10,0,1,1,0,0.25,6.36,0
26.8,3,76,10.33,1,11.68,0,0,5,0,1,0,0,0.043,20.04,0
13.4,20,238,8.25,0,38.37,0,0,21,0,1,1,0,0.219,9.44,0
20.33,20,559,5.83,2,4.57,0,0,26,0,1,1,1,0.134,12.31,0
19.81,18,224,1.38,2,47.69,0,0,10,1,1,0,0,0.08,17.63,0
18.58,15,434,5.33,1,36.96,1,0,14,0,1,1,1,0.377,7.5,0
8.54,3,449,27.34,0,29.92,0,0,21,0,1,1,1,0.243,0.0,0
26.37,18,442,22.96,3,26.84,0,0,16,0,1,1,1,0.06,13.24,0
17.11,22,377,53.8,2,12.4,0,0,16,0,1,1,0,0.163,18.3,0
1.6,14,62,16.01,0,13.92,0,0,3,0,1,1,1,0.322,1.57,0
233.45,0,123,12.1,2,12.56,0,0,7,0,1,1,1,0.014,21.58,0
89.01,15,805,5.27,1,33.11,0,0,63,0,1,1,1,0.066,12.34,0
20.57,14,349,1.2,2,8.13,0,0,34,1,1,1,1,0.129,22.25,0
30.53,15,612,14.44,4,7.67,0,1,14,0,1,1,1,0.308,19.94,0
9.28,21,422,10.05,0,87.4,1,0,15,0,1,1,0,0.084,16.07,0
163.32,19,20,21.35,2,31.61,0,0,1,1,1,0,0,0.186,16.11,0
199.79,0,795,7.96,0,8.23,0,0,77,0,1,1,0,0.094,0.0,0
35.05,16,33,63.56,1,58.47,0,0,1,0,1,1,1,0.427,5.31,0
83.39,4,1434,7.6,0,13.49,0,1,128,1,1,1,0,0.104,1.46,0
35.7,4,121,6.08,1,16.31,0,0,6,0,1,1,0,0.118,0.0,0
7.87,6,359,30.72,0,27.24,0,0,34,0,1,1,1,0.412,13.87,0
19.85,12,33,7.55,3,9.23,0,0,0,0,1,1,0,0.115,27.42,0
34.19,11,1127,30.71,1,43.63,0,0,41,0,1,1,0,0.095,9.56,0
19.02,3,1955,0.42,2,16.75,0,0,38,0,1,1,1,0.16,21.99,0
24.08,3,79,17.69,1,3.6,1,0,6,0,1,1,0,0.18,1.83,0
27.35,22,175,1.12,2,36.09,0,0,12,0,1,0,1,0.016,21.5,0
27.64,20,8,2.41,1,78.99,0,0,0,0,1,1,1,0.172,7.59,0
31.57,20,773,18.06,5,74.03,1,0,16,0,1,1,0,0.248,56.41,0
10.37,5,187,5.13,3,9.76,0,0,15,1,1,1,0,0.472,38.79,0
14.63,23,444,3.54,0,40.09,0,0,35,0,1,1,1,0.371,3.56,0
8.29,14,20,24.26,1,18.67,0,0,1,0,1,1,0,0.174,4.37,0
79.66,20,628,43.85,1,33.68,0,0,19,0,1,1,1,0.15,7.9,0
3.65,18,377,3.97,1,8.97,0,0,24,0,1,1,1,0.473,12.28,0
94.97,5,645,5.72,3,16.43,0,0,60,0,1,1,0,0.209,26.66,0
119.86,11,779,18.78,0,11.63,0,0,26,0,1,1,0,0.056,14.36,0
22.15,13,47,25.33,1,6.05,1,0,3,1,1,1,0,0.228,28.39,0
2.22,17,431,106.27,2,11.28,1,0,28,0,0,1,0,0.136,30.66,0
20.88,11,525,4.79,1,28.74,0,0,10,0,1,1,1,0.268,23.09,0
28.1,23,364,12.2,0,9.34,1,0,29,0,1,1,1,0.289,5.14,0
10.91,23,101,2.16,2,27.22,0,0,8,0,1,1,0,0.041,12.18,0
17.9,14,794,6.03,0,45.84,0,0,25,0,1,1,0,0.431,0.0,0
138.41,18,2987,0.69,1,68.8,0,0,60,0,1,1,0,0.335,8.66,0
58.26,7,1741,3.55,2,109.74,0,0,133,0,1,1,1,0.251,9.57,0
11.89,8,751,10.59,2,49.27,0,0,20,0,1,1,0,0.314,22.16,0
6.06,4,271,2.68,4,10.44,0,0,20,0,1,1,1,0.198,19.85,0
21.61,4,206,33.03,1,41.02,0,0,6,0,1,1,0,0.11,22.92,0
24.2,5,36,18.58,0,56.29,1,0,3,0,1,1,1,0.112,10.89,0
49.22,22,269,0.42,2,12.91,0,0,18,0,1,0,1,0.295,21.33,0
17.54,2,85,31.4,1,65.29,0,0,5,1,1,1,0,0.078,10.42,0
49.97,4,147,56.79,1,16.92,1,0,8,0,1,1,0,0.014,15.17,1
207.5,0,1112,10.45,0,27.94,0,0,22,0,1,1,1,0.252,0.0,0
67.73,10,1729,5.67,0,65.85,0,2,149,0,1,1,1,0.319,0.0,0
28.56,20,1484,4.59,1,18.25,1,1,80,0,1,1,1,0.215,18.91,0
24.95,19,107,1.37,0,21.46,1,0,5,0,1,1,1,0.359,9.2,0
20.97,0,1156,10.15,0,57.4,0,0,80,0,1,1,0,0.061,0.0,0
97.58,6,76,0.77,1,40.71,1,0,4,0,0,1,0,0.045,31.73,0
16.0,14,354,10.51,3,4.83,0,0,14,0,0,1,1,0.448,23.98,0
31.35,16,516,4.37,1,8.2,0,0,14,0,1,1,1,0.248,10.56,0
31.54,7,310,9.71,2,21.98,0,1,7,1,1,0,0,0.244,15.54,0
18.14,1,1517,8.13,5,20.84,0,0,55,0,1,1,1,0.457,42.02,0
7.6,12,203,5.46,0,14.11,1,0,18,0,1,1,0,0.464,5.07,0
41.39,11,375,8.93,2,145.62,1,1,9,0,1,1,1,0.206,23.77,0
28.19,4,39,9.64,5,64.75,1,0,3,0,1,1,0,0.202,48.84,0
49.41,12,956,26.91,1,3.57,0,0,85,0,1,0,1,0.285,2.46,0
17.57,5,267,16.44,4,65.23,0,0,22,1,1,1,0,0.093,30.03,0
101.58,14,603,8.52,2,12.1,0,0,53,0,1,1,1,0.204,13.77,0
12.47,22,573,35.35,0,24.26,0,0,19,0,1,1,0,0.081,5.29,0
166.01,21,564,21.14,1,7.72,0,0,56,0,1,1,1,0.191,8.74,0
5.22,20,354,1.18,1,70.72,0,0,21,0,1,1,1,0.265,12.69,0
46.28,21,163,2.5,1,31.84,1,0,13,0,1,0,1,0.065,28.16,0
48.2,10,491,1.28,1,80.6,0,0,28,0,1,1,1,0.345,8.09,0
13.52,3,1632,5.76,2,33.9,1,0,53,0,1,1,1,0.24,34.47,0
45.81,0,898,8.58,3,19.07,0,0,78,0,1,1,0,0.043,24.89,0
107.72,14,58,10.53,1,14.53,0,0,3,0,0,1,0,0.076,13.73,0
3.26,11,12,28.6,0,7.19,1,0,1,0,1,1,0,0.139,12.49,0
49.54,8,346,0.27,1,20.87,0,1,29,0,1,1,0,0.191,0.23,0
2.48,10,748,8.39,5,32.56,1,0,59,0,1,1,0,0.347,52.8,0
11.41,4,188,7.94,1,4.72,0,0,14,0,1,1,0,0.194,5.53,0
152.81,23,604,44.2,2,51.68,0,0,40,0,1,1,0,0.303,13.23,0
16.75,6,1344,4.14,1,29.0,0,0,122,0,0,1,1,0.362,2.84,0
9.26,7,307,1.96,3,20.29,1,0,21,0,0,1,0,0.066,28.49,0
24.58,0,140,2.3,1,11.27,0,0,13,0,1,1,1,0.184,12.04,0
236.96,0,1249,11.01,1,10.55,0,1,75,0,1,1,0,0.061,8.4,0
4.8,2,320,7.44,3,23.71,0,0,7,0,1,0,1,0.121,20.25,0
10.47,7,262,21.05,1,23.9,0,0,20,0,1,1,1,0.281,0.0,0
133.95,10,218,5.86,3,5.03,0,0,4,0,1,1,0,0.333,29.7,0
192.04,0,275,2.05,1,167.82,1,0,13,0,1,0,1,0.259,17.09,0
27.02,13,560,7.34,0,11.89,1,0,30,0,1,1,1,0.123,0.0,0
8.68,0,284,32.19,1,69.06,1,0,25,0,1,1,1,0.174,17.01,0
243.68,5,196,7.8,0,18.47,0,1,12,0,1,0,1,0.092,6.28,0
147.59,20,681,26.9,0,40.8,0,0,64,0,1,1,1,0.12,0.0,0
59.08,5,113,6.97,2,21.55,0,0,4,0,1,0,1,0.284,18.23,0
13.3,2,113,4.96,0,19.05,1,2,4,0,1,1,0,0.168,9.03,0
28.53,9,596,22.37,2,29.58,1,0,28,0,1,1,0,0.145,19.56,0
25.52,11,1008,3.52,1,18.11,1,2,78,0,1,1,0,0.144,32.57,0
41.71,9,138,3.96,1,66.22,0,0,10,0,1,1,0,0.097,8.11,0
127.87,21,106,0.77,1,8.56,0,0,3,1,1,1,0,0.023,1.37,0
72.2,1,555,3.12,1,23.2,0,0,27,0,1,1,1,0.469,19.94,0
10.2,23,485,7.14,2,14.66,0,0,22,0,1,0,0,0.216,17.36,0
118.69,21,296,7.65,3,45.03,0,1,23,1,0,0,0,0.204,36.17,0
40.98,12,50,8.19,0,4.63,0,0,2,0,1,0,1,0.438,6.68,0
59.56,15,48,9.8,0,67.97,0,0,3,1,1,1,1,0.324,0.0,0
129.87,12,751,12.73,0,11.46,0,0,46,0,1,1,0,0.153,2.76,0
9.86,3,301,3.15,3,42.23,0,0,28,0,1,1,1,0.169,16.33,0
28.91,3,976,14.28,2,4.66,0,0,95,0,1,1,1,0.142,17.62,0
17.61,10,428,6.15,1,16.61,0,1,29,0,1,1,0,0.13,0.0,0
6.25,22,482,19.86,3,18.0,0,0,44,0,1,1,0,0.191,20.22,0
42.38,13,1361,12.22,1,27.99,0,0,104,0,1,1,0,0.187,5.07,0
369.28,2,90,12.12,2,39.14,1,1,6,0,1,1,1,0.325,31.65,1
4.76,18,392,17.35,0,149.4,0,0,21,0,1,0,0,0.293,4.63,0
29.01,21,30,6.07,1,16.9,0,1,1,0,1,1,1,0.207,16.25,0
56.86,0,222,8.41,2,44.31,0,0,10,0,1,1,1,0.209,21.68,0
33.89,4,80,13.12,2,17.78,2,2,2,0,1,0,1,0.072,25.42,0
26.76,16,104,8.21,4,33.73,0,0,9,0,1,1,0,0.351,18.32,0
8.17,0,1365,8.81,1,7.44,1,0,46,1,1,1,0,0.258,8.53,0
37.82,18,472,4.77,1,31.95,0,0,29,0,1,1,0,0.011,6.8,0
14.06,18,1114,5.08,1,11.93,1,0,86,0,1,1,1,0.216,19.58,0
3.35,3,293,18.01,2,6.39,0,0,24,0,1,1,1,0.196,22.47,0
98.95,18,455,0.06,1,24.23,0,0,21,0,1,1,1,0.162,4.16,0
78.13,5,16,1.5,2,28.83,0,0,1,0,1,1,1,0.049,22.36,0
31.55,14,317,44.58,1,20.32,0,0,16,0,1,1,1,0.426,5.91,0
37.68,3,415,3.11,0,36.66,0,0,35,1,1,1,0,0.105,0.0,0
87.73,23,8,8.12,4,110.42,0,0,0,0,1,1,1,0.192,21.18,0
37.5,0,779,28.43,2,12.48,0,0,16,0,1,1,0,0.076,2.23,0
74.0,23,175,0.0,6,50.93,1,0,11,0,1,1,1,0.028,58.49,0
22.25,16,301,38.89,3,15.01,0,0,22,0,1,0,1,0.107,32.88,0
111.27,10,384,0.82,2,35.2,0,0,35,0,1,1,0,0.105,25.82,0
41.3,16,2427,2.81,1,24.95,1,0,50,0,1,1,1,0.315,6.3,0
36.38,22,52,0.44,2,91.41,0,0,3,0,1,1,0,0.071,15.8,0
8.41,0,405,10.99,2,25.41,0,0,23,0,1,1,0,0.078,17.73,0
39.92,8,378,43.0,0,26.79,0,0,26,0,1,1,1,0.042,0.38,0
13.04,13,36,27.4,2,61.73,0,0,2,0,1,1,0,0.09,18.32,0
15.83,14,502,15.31,3,39.7,0,0,13,0,1,1,1,0.221,22.18,0
13.26,23,169,3.08,2,44.44,0,0,10,1,1,1,1,0.175,9.58,0
10.32,0,55,30.56,2,73.89,0,0,3,0,1,1,1,0.339,20.27,0
250.83,1,98,21.08,2,32.05,0,2,5,0,1,0,1,0.186,26.12,1
113.45,17,868,4.66,0,90.79,0,0,44,0,0,1,1,0.234,0.0,0
204.46,17,55,24.53,1,8.21,0,1,4,0,1,1,1,0.078,9.73,0
8.82,5,315,31.45,0,22.96,0,0,6,0,1,1,0,0.153,12.63,0
32.18,19,109,17.97,4,25.93,0,0,5,0,1,1,1,0.228,29.4,0
8.22,7,89,1.59,2,14.06,0,0,5,1,1,1,0,0.169,13.17,0
14.94,0,115,62.26,2,47.17,0,0,10,0,1,1,1,0.262,16.27,0
11.96,14,339,1.19,2,32.73,0,1,23,0,1,1,1,0.102,5.97,0
103.5,9,136,15.94,0,4.85,1,0,3,0,1,1,0,0.19,11.11,0
20.16,3,51,1.76,1,71.16,0,0,3,0,1,1,0,0.159,1.11,0
87.22,9,808,35.37,1,60.96,0,0,36,0,1,1,1,0.085,0.0,0
54.82,10,388,6.46,1,31.63,0,2,25,0,1,1,0,0.199,11.93,0
299.96,4,85,10.75,1,35.9,0,0,5,0,1,1,0,0.13,9.61,0
6.82,8,319,2.95,0,10.18,0,0,9,0,1,1,0,0.159,2.64,0
105.56,4,35,11.86,1,12.77,0,0,2,0,1,1,1,0.278,10.89,0
94.3,10,434,41.91,1,2.94,0,0,26,0,1,0,1,0.158,7.78,0
11.32,2,208,34.79,3,15.29,0,0,10,1,1,1,0,0.346,12.03,0
82.03,3,55,0.99,4,24.66,0,0,1,0,1,1,1,0.019,33.57,0
41.94,9,101,7.13,2,41.33,1,0,9,0,1,1,1,0.165,22.9,0
23.87,6,212,4.67,0,9.94,1,0,7,0,1,1,0,0.145,20.1,0
13.15,0,821,9.85,3,57.99,0,0,77,0,1,1,1,0.163,13.73,0
14.6,5,95,26.91,4,29.08,0,0,5,0,1,1,0,0.31,28.12,0
232.71,7,58,20.14,2,61.58,0,0,3,0,1,1,0,0.025,9.5,1
29.98,16,363,6.32,1,53.02,0,0,20,0,1,0,1,0.377,3.61,0
65.51,23,409,7.24,2,30.22,0,0,36,1,1,1,1,0.004,8.41,0
13.59,6,47,15.93,1,36.58,1,1,3,0,1,1,0,0.406,9.67,0
13.74,0,167,3.24,0,16.22,0,0,12,0,1,1,0,0.179,0.78,0
88.41,8,152,1.63,3,25.71,2,0,9,0,1,1,1,0.194,48.91,0
7.77,10,103,4.17,3,31.43,0,0,7,0,1,1,0,0.121,10.62,0
19.78,18,190,1.99,1,52.95,0,0,7,0,1,1,0,0.31,0.0,0
31.0,1,19,6.51,1,28.41,0,0,1,0,1,1,0,0.292,1.34,0
33.49,22,527,41.6,2,135.11,0,0,14,0,1,1,1,0.249,1.19,0
25.05,10,2232,1.92,0,29.16,0,0,61,0,1,1,1,0.064,4.35,0
44.51,2,503,25.58,2,3.71,0,0,38,0,1,1,1,0.217,19.27,0
59.91,16,224,11.47,0,18.78,0,0,21,0,1,1,1,0.277,4.27,0
62.47,9,551,15.03,0,12.81,0,0,46,0,1,1,1,0.085,0.0,0
11.18,2,424,2.8,0,20.45,0,0,40,0,1,1,0,0.065,14.35,0
22.55,21,938,2.46,2,10.74,1,0,32,0,1,1,1,0.357,28.65,0
98.96,2,486,2.66,1,6.8,0,0,18,0,0,1,1,0.096,0.0,0
73.31,20,503,16.5,1,14.34,1,0,26,0,1,1,1,0.181,11.26,0
7.59,6,125,20.66,0,36.93,2,0,6,0,1,1,0,0.147,35.23,0
42.58,1,269,37.93,1,40.83,0,0,11,1,1,1,0,0.321,0.0,1
4.14,0,211,7.62,1,13.95,1,0,8,0,1,1,0,0.491,19.91,0
31.4,6,6,9.3,0,48.88,1,0,0,0,1,1,1,0.221,20.85,0
199.89,19,188,9.51,3,16.85,0,1,5,0,1,1,0,0.23,5.32,1
11.61,10,333,4.72,0,15.13,1,2,29,0,1,1,0,0.44,10.94,1
13.01,22,458,5.97,0,19.01,0,0,27,0,1,1,0,0.302,0.0,0
64.33,5,1363,28.14,1,4.05,0,1,127,0,0,0,1,0.12,14.42,0
6.41,22,137,6.32,2,21.76,0,0,2,0,1,1,0,0.049,19.16,0
15.91,3,83,30.5,2,7.38,1,0,2,0,1,1,0,0.296,27.29,0
54.4,18,1018,5.46,1,16.97,1,0,59,0,1,0,1,0.245,19.67,0
15.89,20,1422,6.23,0,14.3,0,0,40,0,1,1,1,0.37,0.0,0
23.67,18,335,12.32,3,55.17,0,0,11,0,1,1,0,0.344,39.91,0
63.07,13,61,1.63,1,12.83,0,0,3,0,1,1,1,0.256,0.73,0
45.67,2,332,38.28,1,161.65,1,0,26,0,1,1,0,0.449,7.14,0
39.13,3,58,25.76,4,14.25,1,1,4,0,1,1,1,0.129,44.43,1
21.35,7,1074,16.65,3,17.99,0,0,72,0,1,1,1,0.212,26.79,0
43.38,17,616,66.5,2,31.84,0,0,56,0,1,1,1,0.125,22.78,0
26.48,3,138,0.24,1,15.97,1,1,9,0,1,1,0,0.221,22.74,0
47.36,10,1089,7.94,1,55.84,0,0,20,1,1,1,0,0.431,0.0,0
18.23,15,508,29.32,3,4.97,1,0,30,0,1,1,0,0.378,26.16,0
24.96,2,1532,8.51,4,30.03,1,1,149,0,1,1,0,0.315,46.99,0
11.13,6,1968,0.08,0,15.26,0,0,140,0,1,1,1,0.143,0.0,0
28.93,1,2,2.58,2,48.36,1,0,0,0,1,1,0,0.568,36.46,0
13.32,0,64,8.54,2,25.1,1,0,1,0,1,1,1,0.344,23.44,0
9.84,0,396,16.54,1,38.81,0,0,18,0,1,1,0,0.076,3.65,0
38.81,5,1560,2.66,2,56.29,0,0,136,0,1,1,0,0.212,26.3,0
37.07,18,2578,8.91,1,80.88,0,0,66,0,1,1,1,0.445,5.85,0
65.55,6,419,0.19,0,35.73,0,0,36,0,1,1,0,0.103,6.64,0
19.47,23,95,9.74,0,100.63,0,0,6,0,1,1,1,0.181,0.0,0
45.06,4,89,33.94,3,10.69,0,0,4,0,1,1,0,0.222,18.3,0
51.98,20,722,13.62,4,19.34,1,0,68,0,1,1,1,0.083,50.37,0
46.75,17,448,8.71,3,15.28,0,0,8,1,1,1,1,0.512,27.05,0
13.12,23,398,2.66,1,27.81,0,0,37,1,1,0,1,0.156,24.67,0
34.79,12,313,3.39,8,30.62,0,0,28,0,1,1,1,0.185,85.57,0
43.13,0,646,1.19,2,16.89,0,0,63,0,1,1,0,0.17,19.49,0
30.18,9,976,20.35,0,63.71,0,1,50,0,1,0,0,0.32,0.0,0
3.72,8,180,1.2,1,1.77,2,0,9,0,1,1,1,0.194,35.09,0
35.18,16,125,7.27,3,62.49,0,0,9,0,1,1,0,0.351,34.73,0
273.84,0,555,20.79,2,16.1,0,0,14,0,1,1,0,0.309,22.58,1
20.9,0,1231,18.71,3,36.8,0,0,45,0,1,1,0,0.49,29.36,0
14.47,6,214,12.92,1,9.4,0,0,11,0,1,1,1,0.291,20.92,0
43.53,3,159,12.71,2,31.27,0,0,12,0,1,1,0,0.147,4.26,0
40.95,22,128,1.42,2,31.62,0,1,7,0,1,1,1,0.165,23.88,0
98.76,20,147,2.88,1,59.76,0,0,5,0,1,1,1,0.13,9.88,0
8.52,11,72,11.48,1,54.87,0,0,2,0,1,1,0,0.034,0.0,0
62.26,15,454,6.42,2,8.59,0,0,35,0,0,1,1,0.053,21.01,0
54.08,13,165,0.29,3,25.36,1,1,13,0,1,1,0,0.466,33.27,1
25.99,22,477,24.0,2,54.43,0,0,25,0,1,1,0,0.075,20.18,0
42.04,9,43,15.91,1,16.25,1,0,1,1,1,1,1,0.205,28.02,0
83.89,13,61,5.91,1,6.27,0,1,3,0,1,1,1,0.094,0.0,0
71.69,6,384,1.55,2,27.27,0,0,19,0,1,1,1,0.25,23.83,0
9.55,3,358,13.42,2,8.56,2,0,25,0,1,1,1,0.074,40.16,0
68.04,1,158,6.43,2,16.07,0,0,13,0,1,1,1,0.174,29.29,0
28.09,23,878,4.42,0,12.51,0,0,53,0,1,1,0,0.233,4.07,0
32.23,17,104,19.17,0,21.28,0,0,9,0,1,1,0,0.206,0.0,0
32.24,15,224,5.97,2,63.99,0,0,10,0,1,1,1,0.023,23.37,0
25.78,8,405,2.19,2,42.22,0,0,22,0,1,0,0,0.439,12.66,0
98.66,4,1009,9.86,1,67.71,1,0,64,0,1,1,0,0.404,9.11,0
27.56,8,271,26.44,3,39.11,2,0,20,0,1,1,1,0.196,31.63,0
9.78,7,254,28.42,0,29.92,0,0,15,0,1,1,0,0.091,0.0,0
20.22,23,433,28.39,1,74.01,0,0,36,0,1,1,1,0.384,8.95,0
35.83,19,190,8.19,1,8.27,0,0,14,0,1,1,1,0.145,12.3,0
102.43,15,618,23.48,0,81.48,0,0,28,0,0,1,0,0.379,4.87,0
54.77,19,143,28.48,1,41.23,1,0,10,0,1,1,0,0.152,28.26,0
12.8,17,866,9.23,3,54.68,1,0,37,0,1,1,0,0.111,27.49,0
359.67,3,159,5.76,1,16.9,0,1,12,0,1,1,1,0.089,2.14,0
39.05,15,2460,18.16,0,13.83,0,0,174,0,1,1,0,0.14,0.0,0
107.27,3,190,35.22,4,27.55,1,0,5,0,1,1,0,0.294,56.52,1
25.75,5,1055,53.72,3,10.36,0,1,79,0,1,1,1,0.24,14.34,0
51.08,2,253,5.14,2,18.55,0,0,6,0,1,1,1,0.033,19.53,0
69.37,17,141,46.91,0,19.47,1,0,3,0,1,0,1,0.322,9.29,0
101.31,14,128,10.38,3,18.2,0,0,8,0,1,1,0,0.149,18.84,0
86.26,7,949,5.48,1,15.21,0,0,42,0,1,1,0,0.218,3.12,0
71.68,17,185,66.85,1,7.38,1,0,5,0,1,0,1,0.139,8.5,0
21.87,23,207,31.53,2,39.81,0,0,20,0,1,1,0,0.138,9.34,0
16.92,22,110,17.69,3,31.3,0,0,9,0,1,1,0,0.152,26.71,0
41.79,2,1626,33.8,6,10.52,1,0,51,0,1,1,0,0.254,58.37,1
76.18,5,140,17.16,1,35.98,1,0,13,0,1,1,0,0.129,16.57,0
23.98,21,142,8.71,4,21.13,0,0,9,0,1,1,0,0.076,6.74,0
86.94,20,1440,44.36,0,13.07,0,0,86,0,1,1,0,0.096,0.0,0
128.08,23,1156,49.55,0,43.0,0,1,53,0,1,1,1,0.126,11.1,0
11.99,14,143,5.66,4,26.96,0,0,6,0,1,1,1,0.075,40.18,0
